"created_date","modified_date","game_pk","game_id","game_platform_id","game_year"
2023-10-21 20:52:23.696 -0600,2023-10-21 20:52:23.696 -0600,3805,110310652412781726,ESPORTSTMNT04:2692175,2023
2023-10-21 20:52:23.697 -0600,2023-10-21 20:52:23.697 -0600,3806,110847390580148356,ESPORTSTMNT01:3415198,2023
2023-10-21 20:52:23.699 -0600,2023-10-21 20:52:23.699 -0600,3807,110422923165247465,ESPORTSTMNT01:3412724,2023
2023-10-21 20:52:23.701 -0600,2023-10-21 20:52:23.701 -0600,3808,110411420270240423,ESPORTSTMNT01:3412584,2023
2023-10-21 20:52:23.702 -0600,2023-10-21 20:52:23.702 -0600,3809,110733838936446985,ESPORTSTMNT03:3200543,2023
2023-10-21 20:52:23.704 -0600,2023-10-21 20:52:23.704 -0600,3810,110428848767941221,LPL_A:343905,2023
2023-10-21 20:52:23.705 -0600,2023-10-21 20:52:23.705 -0600,3811,110310652412781722,ESPORTSTMNT04:2690748,2023
2023-10-21 20:52:23.707 -0600,2023-10-21 20:52:23.707 -0600,3812,110411420270240432,ESPORTSTMNT01:3408097,2023
2023-10-21 20:52:23.710 -0600,2023-10-21 20:52:23.710 -0600,3813,110423696149447763,ESPORTSTMNT03:3199143,2023
2023-10-21 20:52:23.711 -0600,2023-10-21 20:52:23.711 -0600,3814,110535609417095421,ESPORTSTMNT05:3239552,2023
2023-10-21 20:52:23.713 -0600,2023-10-21 20:52:23.713 -0600,3815,110471139171668169,ESPORTSTMNT02:3232320,2023
2023-10-21 20:52:23.715 -0600,2023-10-21 20:52:23.715 -0600,3816,110767955468411293,ESPORTSTMNT01:3417104,2023
2023-10-21 20:52:23.716 -0600,2023-10-21 20:52:23.716 -0600,3817,110377170770228038,ESPORTSTMNT01:3416184,2023
2023-10-21 20:52:23.718 -0600,2023-10-21 20:52:23.718 -0600,3818,110378429158160379,ESPORTSTMNT01:3413801,2023
2023-10-21 20:52:23.719 -0600,2023-10-21 20:52:23.719 -0600,3819,110471139171602601,ESPORTSTMNT02:3230187,2023
2023-10-21 20:52:23.721 -0600,2023-10-21 20:52:23.721 -0600,3820,110471059652887226,ESPORTSTMNT02:3226839,2023
2023-10-21 20:52:23.723 -0600,2023-10-21 20:52:23.723 -0600,3821,110847390580148361,ESPORTSTMNT01:3413118,2023
2023-10-21 20:52:23.724 -0600,2023-10-21 20:52:23.724 -0600,3822,110733838936512554,ESPORTSTMNT03:3200607,2023
2023-10-21 20:52:23.726 -0600,2023-10-21 20:52:23.726 -0600,3823,110423696149447707,ESPORTSTMNT03:3199553,2023
2023-10-21 20:52:23.727 -0600,2023-10-21 20:52:23.727 -0600,3824,110310652412781723,ESPORTSTMNT04:2690755,2023
2023-10-21 20:52:23.729 -0600,2023-10-21 20:52:23.729 -0600,3825,110371551279081987,ESPORTSTMNT01:3408529,2023
2023-10-21 20:52:23.731 -0600,2023-10-21 20:52:23.731 -0600,3826,110378429158160198,ESPORTSTMNT01:3408434,2023
2023-10-21 20:52:23.732 -0600,2023-10-21 20:52:23.732 -0600,3827,110424377526038818,ESPORTSTMNT04:2691729,2023
2023-10-21 20:52:23.734 -0600,2023-10-21 20:52:23.734 -0600,3828,110349992510661369,ESPORTSTMNT04:2690583,2023
2023-10-21 20:52:23.735 -0600,2023-10-21 20:52:23.735 -0600,3829,110444946768907090,ESPORTSTMNT01:3404510,2023
2023-10-21 20:52:23.737 -0600,2023-10-21 20:52:23.737 -0600,3830,110535609417095425,ESPORTSTMNT05:3241593,2023
2023-10-21 20:52:23.739 -0600,2023-10-21 20:52:23.739 -0600,3831,110848560875705956,ESPORTSTMNT05:3239367,2023
2023-10-21 20:52:23.740 -0600,2023-10-21 20:52:23.740 -0600,3832,110378429158160378,ESPORTSTMNT01:3413799,2023
2023-10-21 20:52:23.741 -0600,2023-10-21 20:52:23.741 -0600,3833,110574243271705522,ESPORTSTMNT01:3412789,2023
2023-10-21 20:52:23.743 -0600,2023-10-21 20:52:23.743 -0600,3834,110343648528824411,ESPORTSTMNT04:2691900,2023
2023-10-21 20:52:23.745 -0600,2023-10-21 20:52:23.745 -0600,3835,110428723805402575,ESPORTSTMNT01:3407892,2023
2023-10-21 20:52:23.747 -0600,2023-10-21 20:52:23.747 -0600,3836,110416959492258842,ESPORTSTMNT01:3402766,2023
2023-10-21 20:52:23.748 -0600,2023-10-21 20:52:23.748 -0600,3837,110767955468411231,ESPORTSTMNT01:3402602,2023
2023-10-21 20:52:23.750 -0600,2023-10-21 20:52:23.750 -0600,3838,110377190578222161,ESPORTSTMNT01:3401625,2023
2023-10-21 20:52:23.752 -0600,2023-10-21 20:52:23.752 -0600,3839,110343648528824392,ESPORTSTMNT04:2690256,2023
2023-10-21 20:52:23.753 -0600,2023-10-21 20:52:23.753 -0600,3840,110428848767941180,LPL_A:342413,2023
2023-10-21 20:52:23.755 -0600,2023-10-21 20:52:23.755 -0600,3841,110423696149447703,ESPORTSTMNT02:3221982,2023
2023-10-21 20:52:23.756 -0600,2023-10-21 20:52:23.756 -0600,3842,110423696149447729,ESPORTSTMNT02:3222401,2023
2023-10-21 20:52:23.758 -0600,2023-10-21 20:52:23.758 -0600,3843,110303581088462681,ESPORTSTMNT03:3193869,2023
2023-10-21 20:52:23.759 -0600,2023-10-21 20:52:23.759 -0600,3844,110416959492258849,ESPORTSTMNT03:3192759,2023
2023-10-21 20:52:23.763 -0600,2023-10-21 20:52:23.763 -0600,3845,110383628100402745,ESPORTSTMNT03:3194345,2023
2023-10-21 20:52:23.764 -0600,2023-10-21 20:52:23.764 -0600,3846,110416990196889986,ESPORTSTMNT02:3233211,2023
2023-10-21 20:52:23.766 -0600,2023-10-21 20:52:23.766 -0600,3847,110471139171602623,ESPORTSTMNT02:3228896,2023
2023-10-21 20:52:23.767 -0600,2023-10-21 20:52:23.767 -0600,3848,110413046183474897,ESPORTSTMNT01:3403885,2023
2023-10-21 20:52:23.769 -0600,2023-10-21 20:52:23.769 -0600,3849,110444842959428705,ESPORTSTMNT01:3403291,2023
2023-10-21 20:52:23.771 -0600,2023-10-21 20:52:23.771 -0600,3850,110413246204026236,ESPORTSTMNT06:2822413,2023
2023-10-21 20:52:23.772 -0600,2023-10-21 20:52:23.772 -0600,3851,110428723805402572,ESPORTSTMNT03:3195598,2023
2023-10-21 20:52:23.774 -0600,2023-10-21 20:52:23.774 -0600,3852,110378429158160321,ESPORTSTMNT03:3195524,2023
2023-10-21 20:52:23.776 -0600,2023-10-21 20:52:23.776 -0600,3853,110413246204091820,ESPORTSTMNT03:3197398,2023
2023-10-21 20:52:23.777 -0600,2023-10-21 20:52:23.777 -0600,3854,110378429158160172,ESPORTSTMNT03:3195360,2023
2023-10-21 20:52:23.779 -0600,2023-10-21 20:52:23.779 -0600,3855,110377170770228018,ESPORTSTMNT03:3196300,2023
2023-10-21 20:52:23.781 -0600,2023-10-21 20:52:23.781 -0600,3856,110733838936446970,ESPORTSTMNT03:3197195,2023
2023-10-21 20:52:23.782 -0600,2023-10-21 20:52:23.782 -0600,3857,110429898578824043,ESPORTSTMNT06:2823306,2023
2023-10-21 20:52:23.784 -0600,2023-10-21 20:52:23.784 -0600,3858,110428848767941159,LPL_A:343295,2023
2023-10-21 20:52:23.786 -0600,2023-10-21 20:52:23.786 -0600,3859,110422923165247440,ESPORTSTMNT03:3194501,2023
2023-10-21 20:52:23.787 -0600,2023-10-21 20:52:23.787 -0600,3860,110425082379044693,ESPORTSTMNT03:3193237,2023
2023-10-21 20:52:23.789 -0600,2023-10-21 20:52:23.789 -0600,3861,110349992510661343,ESPORTSTMNT03:3184919,2023
2023-10-21 20:52:23.791 -0600,2023-10-21 20:52:23.791 -0600,3862,110535609417095427,ESPORTSTMNT05:3239553,2023
2023-10-21 20:52:23.793 -0600,2023-10-21 20:52:23.793 -0600,3863,110535609417095413,ESPORTSTMNT05:3239541,2023
2023-10-21 20:52:23.794 -0600,2023-10-21 20:52:23.794 -0600,3864,110909366081176393,ESPORTSTMNT01:3417429,2023
2023-10-21 20:52:23.796 -0600,2023-10-21 20:52:23.796 -0600,3865,110535609417029797,ESPORTSTMNT05:3239473,2023
2023-10-21 20:52:23.797 -0600,2023-10-21 20:52:23.797 -0600,3866,110471139171602621,ESPORTSTMNT02:3228894,2023
2023-10-21 20:52:23.799 -0600,2023-10-21 20:52:23.799 -0600,3867,110535609417095383,ESPORTSTMNT05:3241500,2023
2023-10-21 20:52:23.801 -0600,2023-10-21 20:52:23.801 -0600,3868,110371551279147597,ESPORTSTMNT01:3417141,2023
2023-10-21 20:52:23.802 -0600,2023-10-21 20:52:23.802 -0600,3869,110848560875705957,ESPORTSTMNT05:3241417,2023
2023-10-21 20:52:23.804 -0600,2023-10-21 20:52:23.804 -0600,3870,110535609417029703,ESPORTSTMNT04:2692276,2023
2023-10-21 20:52:23.805 -0600,2023-10-21 20:52:23.805 -0600,3871,110424377526038828,ESPORTSTMNT04:2694099,2023
2023-10-21 20:52:23.807 -0600,2023-10-21 20:52:23.807 -0600,3872,110371551279082023,ESPORTSTMNT01:3410713,2023
2023-10-21 20:52:23.808 -0600,2023-10-21 20:52:23.808 -0600,3873,110422923165247460,ESPORTSTMNT01:3411596,2023
2023-10-21 20:52:23.810 -0600,2023-10-21 20:52:23.810 -0600,3874,110371551279082018,ESPORTSTMNT01:3411490,2023
2023-10-21 20:52:23.811 -0600,2023-10-21 20:52:23.811 -0600,3875,110444946768907095,ESPORTSTMNT01:3408852,2023
2023-10-21 20:52:23.814 -0600,2023-10-21 20:52:23.814 -0600,3876,110425027634889663,ESPORTSTMNT04:2689837,2023
2023-10-21 20:52:23.816 -0600,2023-10-21 20:52:23.816 -0600,3877,110416959492258818,ESPORTSTMNT01:3408793,2023
2023-10-21 20:52:23.817 -0600,2023-10-21 20:52:23.817 -0600,3878,110535609417095429,ESPORTSTMNT05:3241601,2023
2023-10-21 20:52:23.819 -0600,2023-10-21 20:52:23.819 -0600,3879,110535609417095419,ESPORTSTMNT05:3240578,2023
2023-10-21 20:52:23.820 -0600,2023-10-21 20:52:23.820 -0600,3880,110377190578222197,ESPORTSTMNT02:3231207,2023
2023-10-21 20:52:23.822 -0600,2023-10-21 20:52:23.822 -0600,3881,110535609417095371,ESPORTSTMNT05:3239472,2023
2023-10-21 20:52:23.823 -0600,2023-10-21 20:52:23.823 -0600,3882,110471059652887243,ESPORTSTMNT02:3228699,2023
2023-10-21 20:52:23.825 -0600,2023-10-21 20:52:23.825 -0600,3883,110847390580148378,ESPORTSTMNT01:3415719,2023
2023-10-21 20:52:23.826 -0600,2023-10-21 20:52:23.826 -0600,3884,110378429158160377,ESPORTSTMNT01:3415713,2023
2023-10-21 20:52:23.828 -0600,2023-10-21 20:52:23.828 -0600,3885,110411420270240440,ESPORTSTMNT01:3415614,2023
2023-10-21 20:52:23.829 -0600,2023-10-21 20:52:23.829 -0600,3886,110471139171602615,ESPORTSTMNT02:3228111,2023
2023-10-21 20:52:23.831 -0600,2023-10-21 20:52:23.831 -0600,3887,110733838936512566,ESPORTSTMNT03:3200718,2023
2023-10-21 20:52:23.833 -0600,2023-10-21 20:52:23.833 -0600,3888,110471059652887219,ESPORTSTMNT02:3226664,2023
2023-10-21 20:52:23.835 -0600,2023-10-21 20:52:23.835 -0600,3889,110429898578824099,ESPORTSTMNT04:2689888,2023
2023-10-21 20:52:23.836 -0600,2023-10-21 20:52:23.836 -0600,3890,110733838936512541,ESPORTSTMNT03:3200536,2023
2023-10-21 20:52:23.838 -0600,2023-10-21 20:52:23.838 -0600,3891,110424377526038821,ESPORTSTMNT04:2691808,2023
2023-10-21 20:52:23.841 -0600,2023-10-21 20:52:23.841 -0600,3892,110428848767941219,LPL_A:343897,2023
2023-10-21 20:52:23.842 -0600,2023-10-21 20:52:23.842 -0600,3893,110429332689456325,ESPORTSTMNT06:2823490,2023
2023-10-21 20:52:23.844 -0600,2023-10-21 20:52:23.844 -0600,3894,110471139171668175,ESPORTSTMNT02:3232371,2023
2023-10-21 20:52:23.846 -0600,2023-10-21 20:52:23.846 -0600,3895,110471139171602625,ESPORTSTMNT02:3229784,2023
2023-10-21 20:52:23.848 -0600,2023-10-21 20:52:23.848 -0600,3896,110378429158160373,ESPORTSTMNT01:3413649,2023
2023-10-21 20:52:23.849 -0600,2023-10-21 20:52:23.849 -0600,3897,110416990196889970,ESPORTSTMNT02:3227913,2023
2023-10-21 20:52:23.851 -0600,2023-10-21 20:52:23.851 -0600,3898,110377190578222184,ESPORTSTMNT02:3226709,2023
2023-10-21 20:52:23.853 -0600,2023-10-21 20:52:23.853 -0600,3899,110424922268009203,ESPORTSTMNT04:2693003,2023
2023-10-21 20:52:23.854 -0600,2023-10-21 20:52:23.854 -0600,3900,110424377526038824,ESPORTSTMNT04:2689831,2023
2023-10-21 20:52:23.856 -0600,2023-10-21 20:52:23.856 -0600,3901,110371551279081985,ESPORTSTMNT01:3409439,2023
2023-10-21 20:52:23.857 -0600,2023-10-21 20:52:23.857 -0600,3902,110377190578222175,ESPORTSTMNT01:3407421,2023
2023-10-21 20:52:23.859 -0600,2023-10-21 20:52:23.859 -0600,3903,110574243271705499,ESPORTSTMNT01:3401982,2023
2023-10-21 20:52:23.861 -0600,2023-10-21 20:52:23.861 -0600,3904,110574243271705497,ESPORTSTMNT01:3401974,2023
2023-10-21 20:52:23.862 -0600,2023-10-21 20:52:23.862 -0600,3905,110733838936446937,ESPORTSTMNT03:3198185,2023
2023-10-21 20:52:23.864 -0600,2023-10-21 20:52:23.864 -0600,3906,110371551279081922,ESPORTSTMNT03:3196998,2023
2023-10-21 20:52:23.866 -0600,2023-10-21 20:52:23.866 -0600,3907,110574243271705492,ESPORTSTMNT04:2689216,2023
2023-10-21 20:52:23.868 -0600,2023-10-21 20:52:23.868 -0600,3908,110422923165247416,ESPORTSTMNT03:3195593,2023
2023-10-21 20:52:23.870 -0600,2023-10-21 20:52:23.870 -0600,3909,110413046183474839,ESPORTSTMNT03:3196226,2023
2023-10-21 20:52:23.872 -0600,2023-10-21 20:52:23.872 -0600,3910,110535609417029772,ESPORTSTMNT04:2694268,2023
2023-10-21 20:52:23.873 -0600,2023-10-21 20:52:23.873 -0600,3911,110847390580148377,ESPORTSTMNT01:3413797,2023
2023-10-21 20:52:23.875 -0600,2023-10-21 20:52:23.875 -0600,3912,110378429158160371,ESPORTSTMNT01:3414586,2023
2023-10-21 20:52:23.877 -0600,2023-10-21 20:52:23.877 -0600,3913,110371551279082035,ESPORTSTMNT01:3412987,2023
2023-10-21 20:52:23.879 -0600,2023-10-21 20:52:23.879 -0600,3914,110413246204091786,ESPORTSTMNT01:3412582,2023
2023-10-21 20:52:23.880 -0600,2023-10-21 20:52:23.880 -0600,3915,110378429158160360,ESPORTSTMNT01:3412255,2023
2023-10-21 20:52:23.882 -0600,2023-10-21 20:52:23.882 -0600,3916,110378429158160353,ESPORTSTMNT01:3411263,2023
2023-10-21 20:52:23.884 -0600,2023-10-21 20:52:23.884 -0600,3917,110378429158160352,ESPORTSTMNT01:3411257,2023
2023-10-21 20:52:23.885 -0600,2023-10-21 20:52:23.885 -0600,3918,110767955468411241,ESPORTSTMNT01:3411210,2023
2023-10-21 20:52:23.887 -0600,2023-10-21 20:52:23.887 -0600,3919,110416959492258881,ESPORTSTMNT01:3411054,2023
2023-10-21 20:52:23.888 -0600,2023-10-21 20:52:23.888 -0600,3920,110424922268009197,ESPORTSTMNT04:2691700,2023
2023-10-21 20:52:23.890 -0600,2023-10-21 20:52:23.890 -0600,3921,110378429158160297,ESPORTSTMNT01:3407197,2023
2023-10-21 20:52:23.891 -0600,2023-10-21 20:52:23.891 -0600,3922,110429332689456321,ESPORTSTMNT06:2822451,2023
2023-10-21 20:52:23.893 -0600,2023-10-21 20:52:23.893 -0600,3923,110444946768907085,ESPORTSTMNT01:3401362,2023
2023-10-21 20:52:23.894 -0600,2023-10-21 20:52:23.894 -0600,3924,110574243271705487,ESPORTSTMNT04:2691188,2023
2023-10-21 20:52:23.896 -0600,2023-10-21 20:52:23.896 -0600,3925,110378429158160276,ESPORTSTMNT03:3197274,2023
2023-10-21 20:52:23.898 -0600,2023-10-21 20:52:23.898 -0600,3926,110535609417095395,ESPORTSTMNT05:3240512,2023
2023-10-21 20:52:23.899 -0600,2023-10-21 20:52:23.899 -0600,3927,110535609417029707,ESPORTSTMNT04:2692273,2023
2023-10-21 20:52:23.901 -0600,2023-10-21 20:52:23.901 -0600,3928,110378429158160372,ESPORTSTMNT01:3413644,2023
2023-10-21 20:52:23.903 -0600,2023-10-21 20:52:23.903 -0600,3929,110395337117294369,ESPORTSTMNT01:3413381,2023
2023-10-21 20:52:23.904 -0600,2023-10-21 20:52:23.904 -0600,3930,110733838936512565,ESPORTSTMNT03:3198740,2023
2023-10-21 20:52:23.906 -0600,2023-10-21 20:52:23.906 -0600,3931,110424922268009216,ESPORTSTMNT04:2694062,2023
2023-10-21 20:52:23.907 -0600,2023-10-21 20:52:23.907 -0600,3932,110422923165247477,ESPORTSTMNT01:3413183,2023
2023-10-21 20:52:23.909 -0600,2023-10-21 20:52:23.909 -0600,3933,110767987075556483,ESPORTSTMNT01:3412971,2023
2023-10-21 20:52:23.910 -0600,2023-10-21 20:52:23.910 -0600,3934,110413046183474871,ESPORTSTMNT01:3411168,2023
2023-10-21 20:52:23.912 -0600,2023-10-21 20:52:23.912 -0600,3935,110424922268009187,ESPORTSTMNT04:2689796,2023
2023-10-21 20:52:23.913 -0600,2023-10-21 20:52:23.913 -0600,3936,110428848767941212,LPL_A:343741,2023
2023-10-21 20:52:23.916 -0600,2023-10-21 20:52:23.916 -0600,3937,110733838936446981,ESPORTSTMNT03:3198298,2023
2023-10-21 20:52:23.918 -0600,2023-10-21 20:52:23.918 -0600,3938,110377190578222160,ESPORTSTMNT01:3402564,2023
2023-10-21 20:52:23.919 -0600,2023-10-21 20:52:23.919 -0600,3939,110428848767941197,LPL_A:342522,2023
2023-10-21 20:52:23.921 -0600,2023-10-21 20:52:23.921 -0600,3940,110733838936446969,ESPORTSTMNT03:3195262,2023
2023-10-21 20:52:23.923 -0600,2023-10-21 20:52:23.923 -0600,3941,110413046183474881,ESPORTSTMNT03:3196075,2023
2023-10-21 20:52:23.924 -0600,2023-10-21 20:52:23.924 -0600,3942,110847390580148411,ESPORTSTMNT01:3416569,2023
2023-10-21 20:52:23.926 -0600,2023-10-21 20:52:23.926 -0600,3943,110535609417029751,ESPORTSTMNT04:2692275,2023
2023-10-21 20:52:23.927 -0600,2023-10-21 20:52:23.927 -0600,3944,110535609417029709,ESPORTSTMNT04:2692266,2023
2023-10-21 20:52:23.929 -0600,2023-10-21 20:52:23.929 -0600,3945,110535609417029717,ESPORTSTMNT04:2694192,2023
2023-10-21 20:52:23.931 -0600,2023-10-21 20:52:23.931 -0600,3946,110377190578222191,ESPORTSTMNT02:3225855,2023
2023-10-21 20:52:23.932 -0600,2023-10-21 20:52:23.932 -0600,3947,110767955468411266,ESPORTSTMNT01:3414318,2023
2023-10-21 20:52:23.934 -0600,2023-10-21 20:52:23.934 -0600,3948,110424922268009208,ESPORTSTMNT04:2692053,2023
2023-10-21 20:52:23.935 -0600,2023-10-21 20:52:23.935 -0600,3949,110733838936512558,ESPORTSTMNT03:3198622,2023
2023-10-21 20:52:23.937 -0600,2023-10-21 20:52:23.937 -0600,3950,110413046183474843,ESPORTSTMNT01:3407963,2023
2023-10-21 20:52:23.939 -0600,2023-10-21 20:52:23.939 -0600,3951,110425027634889661,ESPORTSTMNT04:2690795,2023
2023-10-21 20:52:23.940 -0600,2023-10-21 20:52:23.940 -0600,3952,110395337117294351,ESPORTSTMNT01:3407524,2023
2023-10-21 20:52:23.942 -0600,2023-10-21 20:52:23.942 -0600,3953,110411420270240430,ESPORTSTMNT01:3408095,2023
2023-10-21 20:52:23.943 -0600,2023-10-21 20:52:23.943 -0600,3954,110413246204026222,ESPORTSTMNT01:3404874,2023
2023-10-21 20:52:23.945 -0600,2023-10-21 20:52:23.945 -0600,3955,110733838936446938,ESPORTSTMNT03:3200156,2023
2023-10-21 20:52:23.947 -0600,2023-10-21 20:52:23.947 -0600,3956,110418013824099319,ESPORTSTMNT04:2689275,2023
2023-10-21 20:52:23.948 -0600,2023-10-21 20:52:23.948 -0600,3957,110429898578824080,ESPORTSTMNT04:2690165,2023
2023-10-21 20:52:23.950 -0600,2023-10-21 20:52:23.950 -0600,3958,110411420270240448,ESPORTSTMNT01:3416593,2023
2023-10-21 20:52:23.952 -0600,2023-10-21 20:52:23.952 -0600,3959,110535609417095397,ESPORTSTMNT05:3239492,2023
2023-10-21 20:52:23.953 -0600,2023-10-21 20:52:23.953 -0600,3960,110371551279147595,ESPORTSTMNT01:3418098,2023
2023-10-21 20:52:23.955 -0600,2023-10-21 20:52:23.955 -0600,3961,110535609417029697,ESPORTSTMNT04:2694197,2023
2023-10-21 20:52:23.956 -0600,2023-10-21 20:52:23.956 -0600,3962,110378429158160368,ESPORTSTMNT01:3415472,2023
2023-10-21 20:52:23.958 -0600,2023-10-21 20:52:23.958 -0600,3963,110847390580148371,ESPORTSTMNT01:3414360,2023
2023-10-21 20:52:23.961 -0600,2023-10-21 20:52:23.961 -0600,3964,110371551279147585,ESPORTSTMNT01:3415307,2023
2023-10-21 20:52:23.963 -0600,2023-10-21 20:52:23.963 -0600,3965,110371551279147583,ESPORTSTMNT01:3415276,2023
2023-10-21 20:52:23.964 -0600,2023-10-21 20:52:23.964 -0600,3966,110377190578222186,ESPORTSTMNT02:3227717,2023
2023-10-21 20:52:23.966 -0600,2023-10-21 20:52:23.966 -0600,3967,110371551279082036,ESPORTSTMNT01:3415015,2023
2023-10-21 20:52:23.968 -0600,2023-10-21 20:52:23.968 -0600,3968,110371551279081857,ESPORTSTMNT01:3409937,2023
2023-10-21 20:52:23.969 -0600,2023-10-21 20:52:23.969 -0600,3969,110767955468411248,ESPORTSTMNT01:3409908,2023
2023-10-21 20:52:23.971 -0600,2023-10-21 20:52:23.971 -0600,3970,110444842959428722,ESPORTSTMNT01:3408818,2023
2023-10-21 20:52:23.973 -0600,2023-10-21 20:52:23.973 -0600,3971,110343648528824406,ESPORTSTMNT04:2690763,2023
2023-10-21 20:52:23.974 -0600,2023-10-21 20:52:23.974 -0600,3972,110371551279081933,ESPORTSTMNT01:3407230,2023
2023-10-21 20:52:23.976 -0600,2023-10-21 20:52:23.976 -0600,3973,110310652412781700,ESPORTSTMNT04:2689609,2023
2023-10-21 20:52:23.977 -0600,2023-10-21 20:52:23.977 -0600,3974,110416990196889994,ESPORTSTMNT02:3233137,2023
2023-10-21 20:52:23.979 -0600,2023-10-21 20:52:23.979 -0600,3975,110378429158160398,ESPORTSTMNT01:3416359,2023
2023-10-21 20:52:23.981 -0600,2023-10-21 20:52:23.981 -0600,3976,110848560875705951,ESPORTSTMNT05:3239416,2023
2023-10-21 20:52:23.983 -0600,2023-10-21 20:52:23.983 -0600,3977,110416990196889973,ESPORTSTMNT02:3230531,2023
2023-10-21 20:52:23.984 -0600,2023-10-21 20:52:23.984 -0600,3978,110535609417029764,ESPORTSTMNT04:2692312,2023
2023-10-21 20:52:23.986 -0600,2023-10-21 20:52:23.986 -0600,3979,110535609417029735,ESPORTSTMNT04:2693218,2023
2023-10-21 20:52:23.987 -0600,2023-10-21 20:52:23.987 -0600,3980,110471059652887233,ESPORTSTMNT02:3227954,2023
2023-10-21 20:52:23.989 -0600,2023-10-21 20:52:23.989 -0600,3981,110371551279082029,ESPORTSTMNT01:3412825,2023
2023-10-21 20:52:23.990 -0600,2023-10-21 20:52:23.990 -0600,3982,110349992510661372,ESPORTSTMNT04:2689715,2023
2023-10-21 20:52:23.992 -0600,2023-10-21 20:52:23.992 -0600,3983,110423696149447697,ESPORTSTMNT03:3198261,2023
2023-10-21 20:52:23.994 -0600,2023-10-21 20:52:23.994 -0600,3984,110428848767941209,LPL_A:342581,2023
2023-10-21 20:52:23.995 -0600,2023-10-21 20:52:23.995 -0600,3985,110378429158160336,ESPORTSTMNT03:3197914,2023
2023-10-21 20:52:23.997 -0600,2023-10-21 20:52:23.997 -0600,3986,110444842959428707,ESPORTSTMNT01:3401330,2023
2023-10-21 20:52:23.998 -0600,2023-10-21 20:52:23.998 -0600,3987,110378429158160220,ESPORTSTMNT03:3197762,2023
2023-10-21 20:52:24.000 -0600,2023-10-21 20:52:24.000 -0600,3988,110423696149447737,ESPORTSTMNT02:3222463,2023
2023-10-21 20:52:24.002 -0600,2023-10-21 20:52:24.002 -0600,3989,110733838936446929,ESPORTSTMNT03:3196037,2023
2023-10-21 20:52:24.004 -0600,2023-10-21 20:52:24.004 -0600,3990,110471059652887258,ESPORTSTMNT02:3232286,2023
2023-10-21 20:52:24.005 -0600,2023-10-21 20:52:24.005 -0600,3991,110847390580148407,ESPORTSTMNT01:3417444,2023
2023-10-21 20:52:24.007 -0600,2023-10-21 20:52:24.007 -0600,3992,110535609417029783,ESPORTSTMNT05:3241485,2023
2023-10-21 20:52:24.009 -0600,2023-10-21 20:52:24.009 -0600,3993,110471139171602617,ESPORTSTMNT02:3230082,2023
2023-10-21 20:52:24.010 -0600,2023-10-21 20:52:24.010 -0600,3994,110424922268009204,ESPORTSTMNT04:2693006,2023
2023-10-21 20:52:24.012 -0600,2023-10-21 20:52:24.012 -0600,3995,110371551279082026,ESPORTSTMNT01:3411711,2023
2023-10-21 20:52:24.014 -0600,2023-10-21 20:52:24.014 -0600,3996,110413246204026234,ESPORTSTMNT01:3411433,2023
2023-10-21 20:52:24.015 -0600,2023-10-21 20:52:24.015 -0600,3997,110767955468411243,ESPORTSTMNT01:3412203,2023
2023-10-21 20:52:24.017 -0600,2023-10-21 20:52:24.017 -0600,3998,110733838936446965,ESPORTSTMNT03:3198553,2023
2023-10-21 20:52:24.018 -0600,2023-10-21 20:52:24.019 -0600,3999,110767987075556468,ESPORTSTMNT01:3409559,2023
2023-10-21 20:52:24.020 -0600,2023-10-21 20:52:24.020 -0600,4000,110377190578222178,ESPORTSTMNT01:3407682,2023
2023-10-21 20:52:24.022 -0600,2023-10-21 20:52:24.022 -0600,4001,110429898578824092,ESPORTSTMNT04:2690749,2023
2023-10-21 20:52:24.023 -0600,2023-10-21 20:52:24.023 -0600,4002,110416959492258901,ESPORTSTMNT01:3407521,2023
2023-10-21 20:52:24.025 -0600,2023-10-21 20:52:24.025 -0600,4003,110424922268009193,ESPORTSTMNT04:2691646,2023
2023-10-21 20:52:24.026 -0600,2023-10-21 20:52:24.026 -0600,4004,110310652412781714,ESPORTSTMNT04:2689635,2023
2023-10-21 20:52:24.028 -0600,2023-10-21 20:52:24.028 -0600,4005,110574243271705518,ESPORTSTMNT01:3404895,2023
2023-10-21 20:52:24.030 -0600,2023-10-21 20:52:24.030 -0600,4006,110416990196889984,ESPORTSTMNT02:3233198,2023
2023-10-21 20:52:24.031 -0600,2023-10-21 20:52:24.031 -0600,4007,110535609417029821,ESPORTSTMNT05:3239485,2023
2023-10-21 20:52:24.033 -0600,2023-10-21 20:52:24.033 -0600,4008,110535609417029747,ESPORTSTMNT04:2692257,2023
2023-10-21 20:52:24.034 -0600,2023-10-21 20:52:24.034 -0600,4009,110535609417029665,ESPORTSTMNT04:2693223,2023
2023-10-21 20:52:24.036 -0600,2023-10-21 20:52:24.036 -0600,4010,110767987075556476,ESPORTSTMNT01:3413229,2023
2023-10-21 20:52:24.037 -0600,2023-10-21 20:52:24.037 -0600,4011,110371551279082031,ESPORTSTMNT01:3412852,2023
2023-10-21 20:52:24.039 -0600,2023-10-21 20:52:24.039 -0600,4012,110733838936512546,ESPORTSTMNT03:3200605,2023
2023-10-21 20:52:24.040 -0600,2023-10-21 20:52:24.041 -0600,4013,110378429158160214,ESPORTSTMNT01:3404687,2023
